Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Prediction,Probability,Confidence
1,1,1,9,1,1,1,1,3,10,6,0,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.9957916062733513,0.9915832125467026
1,3,3,5,1,1,1,3,1,10,7,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,14.125,0,10.8,1.4,1.74,Graduate,0,0.026158566228208717,0.9476828675435826
4,12,1,13,1,1,1,13,3,10,3,0,0,0,1,0,0,25,0,0,7,14,7,11.95,0,0,8,15,7,12.042857142857144,0,12.7,3.7,-1.7,Enrolled,0,0.14309891873086786,0.7138021625382642
1,8,1,11,1,1,1,23,27,10,7,1,0,0,1,0,0,22,0,0,6,7,5,14.0,0,0,6,6,6,15.666666666666666,0,11.1,0.6,2.02,Graduate,0,0.02623822030384238,0.9475235593923153
1,14,1,3,0,1,1,22,27,1,7,0,0,0,0,0,0,41,0,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.9995067327669394,0.9990134655338787
1,1,2,9,1,1,1,22,28,8,10,0,0,1,1,0,1,19,0,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.9936010786456085,0.9872021572912171
1,14,1,8,1,1,1,3,3,4,5,1,0,0,1,0,0,21,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,Graduate,0,0.10191666379104637,0.7961666724179073
1,12,1,6,1,1,1,1,1,6,6,1,0,1,1,0,0,30,0,0,6,7,6,16.428571428571427,0,0,6,7,6,16.666666666666668,0,13.9,-0.3,0.79,Dropout,1,0.775420962428055,0.55084192485611
1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,1,21,0,0,7,9,5,13.336000000000002,0,0,8,9,7,13.207142857142856,0,11.1,0.6,2.02,Graduate,0,0.05623977276091337,0.8875204544781733
2,12,2,13,1,1,1,13,28,10,10,0,0,0,1,0,1,26,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,Enrolled,1,0.9955070901068541,0.9910141802137082
1,6,1,14,1,1,14,1,1,10,5,0,0,0,1,0,0,21,1,2,7,9,7,14.666666666666666,0,1,6,8,6,14.0,0,11.1,0.6,2.02,Graduate,0,0.018969238959056604,0.9620615220818868
1,1,1,12,1,1,1,1,1,4,5,1,0,0,1,0,0,18,0,0,8,8,7,14.115714285714288,0,0,8,8,7,14.115714285714288,0,10.8,1.4,1.74,Graduate,0,0.017791869557659244,0.9644162608846815
1,1,4,6,1,1,1,3,1,2,5,1,0,0,1,0,1,19,0,0,6,7,6,14.857142857142858,0,0,6,10,6,13.11111111111111,0,12.4,0.5,1.79,Graduate,0,0.04568300142445224,0.9086339971510955
1,1,2,6,1,1,1,1,28,10,9,1,0,0,1,0,1,18,0,0,6,7,6,13.833333333333334,0,0,6,10,6,13.714285714285714,0,8.9,1.4,3.51,Graduate,0,0.03863336617389226,0.9227332676522155
1,8,2,9,1,1,1,2,3,3,3,1,0,0,1,0,0,19,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Enrolled,0,0.13893521619321217,0.7221295676135757
1,14,1,6,1,1,1,3,3,3,6,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.666666666666666,0,13.9,-0.3,0.79,Enrolled,1,0.8866478381503049,0.7732956763006098
1,8,2,9,1,1,1,13,1,10,4,1,0,0,1,0,1,18,0,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,Dropout,1,0.9380727572273655,0.876145514454731
1,12,1,12,1,1,1,22,27,8,8,1,0,0,1,0,1,24,0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,Graduate,0,0.055541962262989214,0.8889160754740215
1,1,1,8,1,1,1,4,5,3,3,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled,1,0.9750508212131223,0.9501016424262445
1,15,1,6,1,14,1,13,14,10,10,1,0,0,1,0,0,23,0,1,6,14,5,14.428571428571429,0,1,6,7,6,13.428571428571429,0,16.2,0.3,-0.92,Graduate,0,0.04001415813034555,0.9199716837393089
1,8,2,12,1,1,1,23,14,6,8,1,0,0,1,0,1,18,0,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,Graduate,0,0.010015619091826878,0.9799687618163463
1,12,1,6,1,1,1,4,1,3,10,0,0,0,0,0,0,26,0,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled,0,0.49210630443987635,0.015787391120247296
1,1,1,8,1,1,1,23,28,6,9,1,0,0,1,0,0,20,0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,Graduate,0,0.02391045147793565,0.9521790970441287
1,1,1,10,1,1,1,4,1,6,6,0,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,Graduate,0,0.01862637202253089,0.9627472559549383
1,1,1,10,1,1,1,2,10,4,11,1,0,0,1,0,0,20,0,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,Graduate,0,0.026008986099473528,0.9479820278010529
1,1,1,12,1,1,1,13,14,5,5,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled,0,0.01972467025251119,0.9605506594949776
1,8,2,10,1,1,1,1,14,5,11,1,1,0,1,0,0,18,0,0,6,15,2,10.333333333333334,3,0,6,13,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,1,0.9240242135509948,0.8480484271019897
1,1,4,15,1,1,1,1,10,10,11,1,0,0,1,0,1,22,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,Graduate,0,0.13011508400024205,0.7397698319995158
1,1,1,12,1,1,1,22,27,10,10,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduate,0,0.06605830824671183,0.8678833835065763
1,8,4,12,1,1,1,1,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.385714285714286,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,Graduate,0,0.022345495136033466,0.9553090097279331
1,1,1,8,1,1,1,3,1,3,5,1,0,1,1,0,0,18,0,0,6,13,6,10.857142857142858,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Dropout,1,0.7994812376643358,0.5989624753286715
1,8,2,9,1,1,1,23,27,7,7,0,0,0,1,0,0,18,0,0,5,11,5,11.333333333333334,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,Graduate,0,0.02477595788021028,0.9504480842395795
1,1,4,6,1,1,1,22,1,10,10,1,0,0,1,0,1,19,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduate,0,0.03648784221674732,0.9270243155665053
1,1,2,5,1,1,1,13,28,10,10,1,0,0,1,0,1,19,0,0,6,6,6,14.166666666666666,0,0,6,8,6,12.375,0,10.8,1.4,1.74,Graduate,0,0.03032026426103101,0.939359471477938
1,8,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,24,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduate,0,0.015922010949385584,0.9681559781012288
1,1,1,10,1,1,1,22,27,5,5,0,0,0,1,0,0,21,0,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate,0,0.016848522880987517,0.9663029542380249
1,1,1,10,1,1,1,1,1,4,4,1,0,0,1,0,1,20,0,0,6,7,6,13.666666666666666,0,0,6,7,6,14.571428571428571,0,11.1,0.6,2.02,Graduate,0,0.017880357483707105,0.9642392850325858
1,12,1,11,1,1,1,13,14,5,8,0,0,1,0,0,1,28,0,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Dropout,1,0.8705698830549926,0.7411397661099852
1,1,2,16,1,1,1,22,14,10,9,1,0,0,1,0,0,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,13.142857142857142,0,7.6,2.6,0.32,Graduate,0,0.034548352063391,0.930903295873218
1,1,1,12,1,1,1,22,28,29,35,1,0,1,1,1,0,20,0,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,0,0.11541581209039986,0.7691683758192003
1,13,1,4,1,1,1,3,2,3,7,0,0,0,0,1,0,36,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.9998389368557428,0.9996778737114855
2,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,42,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.999936436861878,0.9998728737237561
2,12,1,17,0,1,1,22,27,10,8,0,0,0,1,1,0,47,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Dropout,1,0.7283975860404179,0.45679517208083587
1,12,1,7,1,1,1,1,28,5,8,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.9991403221534693,0.9982806443069385
1,12,1,14,1,9,1,1,27,4,6,0,0,0,1,1,1,25,0,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduate,0,0.021565731020843044,0.956868537958314
2,12,1,3,0,12,1,13,27,7,9,0,0,0,1,1,0,48,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.9948781042960377,0.9897562085920755
1,14,1,17,0,1,1,23,28,10,8,0,0,0,1,1,1,32,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduate,0,0.021891874957200012,0.9562162500856
1,4,1,17,0,15,1,23,28,10,8,0,0,0,1,1,0,38,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Dropout,1,0.888882620423662,0.7777652408473239
1,4,1,10,1,15,1,22,27,6,6,0,0,0,1,1,0,37,0,11,16,23,15,11.733333333333333,0,6,11,17,9,11.88888888888889,0,15.5,2.8,-4.06,Graduate,0,0.16448263174189648,0.671034736516207
1,12,2,9,1,1,1,22,27,10,10,0,0,0,0,1,0,26,0,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,Dropout,1,0.9989455494446476,0.9978910988892953
1,15,1,6,1,14,1,3,5,3,3,0,0,0,1,1,0,23,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0.994729007408265,0.98945801481653
1,15,1,4,1,14,1,23,14,4,6,0,0,0,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Enrolled,1,0.9951281834302202,0.9902563668604405
1,15,1,4,1,14,1,2,3,10,7,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled,1,0.6703199509460698,0.34063990189213955
1,12,1,12,1,4,1,3,28,4,8,1,0,0,1,1,0,26,0,2,7,8,6,13.046666666666669,0,2,8,10,7,13.30625,0,11.1,0.6,2.02,Dropout,1,0.6515086196198397,0.3030172392396795
1,14,1,3,0,1,1,22,27,10,6,0,0,0,1,0,0,45,0,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled,0,0.08776596881820331,0.8244680623635934
1,12,1,3,0,12,1,22,27,6,6,1,0,0,1,0,1,26,0,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled,1,0.8937768496372129,0.7875536992744259
1,14,1,3,0,3,1,7,7,12,12,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,Graduate,0,0.04071546132929896,0.9185690773414021
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Enrolled,1,0.9368998388354868,0.8737996776709736
1,7,4,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate,0,0.028897864675634512,0.942204270648731
1,4,1,12,1,3,1,22,27,8,8,1,0,0,1,0,0,27,0,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate,0,0.018384465268141175,0.9632310694637176
6,8,3,3,0,1,1,13,1,6,12,0,0,0,0,0,0,24,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.9989343338887448,0.9978686677774895
1,8,1,9,1,1,1,23,14,7,11,1,0,0,1,0,0,20,0,0,5,8,5,12.333333333333334,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,Graduate,0,0.02577166324640469,0.9484566735071907
1,1,1,12,1,1,1,1,14,10,9,1,0,0,1,0,1,18,0,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,Dropout,1,0.9846030445897769,0.9692060891795538
1,8,6,13,1,1,1,13,28,8,8,1,0,0,1,0,1,18,0,0,7,9,7,14.1,0,0,8,8,8,13.3125,0,12.7,3.7,-1.7,Graduate,0,0.04238883389780574,0.9152223322043885
1,1,4,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,8,8,8,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,Graduate,0,0.015887832455219443,0.9682243350895611
1,1,1,12,1,1,1,13,27,4,9,1,0,0,1,1,0,19,0,0,8,10,5,12.858,3,0,8,10,5,12.858,3,9.4,-0.8,-3.12,Enrolled,1,0.6512300737714296,0.3024601475428592
1,13,3,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,Graduate,0,0.013236873881902748,0.9735262522361945
1,1,4,12,1,1,1,10,1,6,11,0,0,0,1,0,1,19,0,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,Enrolled,0,0.04633791559405756,0.9073241688118849
1,1,4,12,1,1,1,23,27,10,6,1,0,0,1,0,0,18,0,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,Graduate,0,0.014725775486230105,0.9705484490275398
1,8,2,2,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled,0,0.38333474969274445,0.2333305006145111
1,14,2,14,1,1,1,3,3,6,6,1,0,0,1,0,0,19,0,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,Enrolled,0,0.2088097497360786,0.5823805005278428
1,4,0,4,1,3,1,1,27,5,10,1,0,0,1,0,0,23,0,10,17,28,17,13.15,2,8,12,22,12,13.214285714285714,0,15.5,2.8,-4.06,Graduate,0,0.03265360905171062,0.9346927818965788
1,1,2,10,1,1,1,13,14,5,8,1,0,0,1,0,1,21,0,0,6,9,5,12.333333333333334,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,Graduate,0,0.04752917723545473,0.9049416455290905
1,1,3,12,1,1,1,23,28,6,8,1,0,0,1,0,1,18,0,0,7,8,7,13.778571428571428,0,0,8,10,8,13.122222222222222,0,16.2,0.3,-0.92,Graduate,0,0.02115288215690475,0.9576942356861905
1,1,1,16,1,1,1,19,27,10,10,1,0,1,0,0,0,20,0,0,6,12,3,10.333333333333334,0,0,6,14,1,11.0,0,10.8,1.4,1.74,Dropout,1,0.9975507861179789,0.9951015722359577
1,14,1,15,1,1,1,13,27,6,6,1,0,0,1,0,0,23,0,0,6,11,3,11.333333333333334,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,Enrolled,1,0.9889634481639354,0.9779268963278709
1,1,1,10,1,1,1,22,27,10,8,1,0,0,1,0,0,20,0,0,6,7,5,13.2,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Enrolled,0,0.025385249316877315,0.9492295013662454
1,1,1,5,1,1,1,22,27,6,8,0,0,0,1,0,1,18,0,1,6,8,6,13.571428571428571,1,0,6,11,6,12.375,0,13.9,-0.3,0.79,Graduate,0,0.016245386071647428,0.9675092278567051
1,1,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,29,0,8,11,14,11,12.75,0,3,7,7,7,13.428571428571429,0,9.4,-0.8,-3.12,Graduate,0,0.029770286899111674,0.9404594262017767
1,12,1,15,1,7,1,23,1,6,5,1,0,0,1,1,0,28,0,0,6,11,3,13.0,0,0,6,15,1,12.0,0,7.6,2.6,0.32,Dropout,1,0.9884379203229935,0.976875840645987
1,1,3,14,1,1,1,22,27,8,8,1,0,0,1,1,0,19,0,0,5,7,3,11.333333333333334,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,Enrolled,1,0.6876488201993085,0.375297640398617
1,12,1,14,1,1,1,13,14,8,8,0,0,1,0,1,0,24,0,0,6,12,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.9999550046914685,0.999910009382937
1,12,1,2,1,1,1,22,27,10,8,0,0,1,1,1,1,33,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,1,0.8438457112973488,0.6876914225946975
1,8,1,9,1,1,1,13,27,6,8,1,0,0,0,1,0,19,0,0,5,7,2,12.5,0,0,5,13,1,11.0,0,9.4,-0.8,-3.12,Dropout,1,0.9978747305268241,0.9957494610536481
1,1,1,6,1,1,1,23,14,10,4,0,0,0,1,1,0,19,0,0,6,7,6,14.857142857142858,0,0,6,8,6,14.142857142857142,0,11.1,0.6,2.02,Graduate,0,0.010254280860812792,0.9794914382783744
4,12,1,3,0,1,1,22,27,8,8,0,0,0,1,1,0,37,0,3,9,13,8,12.0,0,2,7,8,7,11.571428571428571,0,12.7,3.7,-1.7,Graduate,0,0.059952179860913515,0.880095640278173
1,1,1,2,1,1,1,23,27,10,9,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,1,0.8397458433276872,0.6794916866553744
4,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,1,0.9997081653309631,0.9994163306619261
2,12,1,12,1,13,1,22,27,10,4,0,0,0,1,1,0,37,0,0,7,8,7,12.828571428571427,0,0,8,8,8,12.6875,0,13.9,-0.3,0.79,Graduate,0,0.024588200834925605,0.9508235983301487
1,12,1,12,1,1,1,22,27,10,10,0,0,0,1,1,0,36,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.9997112363607846,0.9994224727215693
1,1,2,14,1,1,1,1,28,8,8,1,0,0,1,1,0,19,0,0,6,6,6,13.333333333333334,0,0,6,8,5,14.0,0,8.9,1.4,3.51,Graduate,0,0.07223159217344459,0.8555368156531108
1,13,1,12,1,1,1,13,1,10,4,1,0,0,1,1,1,33,0,6,14,20,14,13.072857142857144,6,6,14,20,14,13.072857142857144,6,9.4,-0.8,-3.12,Graduate,0,0.01915268084807467,0.9616946383038507
1,13,1,7,1,1,1,1,1,6,8,0,0,0,0,1,0,34,0,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,Dropout,1,0.9928421230913271,0.9856842461826543
1,1,1,11,1,1,1,3,14,4,9,1,0,0,1,0,0,18,0,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,Graduate,0,0.04363225702499218,0.9127354859500156
1,15,1,8,1,14,1,3,1,3,5,1,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.9957616276667615,0.9915232553335229
1,1,1,15,1,1,1,13,27,5,8,0,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.166666666666666,0,13.9,-0.3,0.79,Graduate,0,0.006302183527859799,0.9873956329442805
1,1,3,6,1,1,1,13,14,10,2,1,0,0,1,0,0,20,0,0,6,7,6,16.714285714285715,0,0,6,6,6,15.333333333333334,0,13.9,-0.3,0.79,Graduate,0,0.02608887105196428,0.9478222578960714
1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,0,1,19,0,0,6,9,6,10.857142857142858,0,0,6,7,6,11.666666666666666,0,12.4,0.5,1.79,Graduate,0,0.013103785452337032,0.9737924290953259
1,1,4,12,1,1,1,13,14,10,10,1,0,0,1,0,0,19,0,0,7,8,6,11.658333333333331,0,0,8,11,6,12.416666666666666,0,12.4,0.5,1.79,Graduate,0,0.07892029634056419,0.8421594073188716
1,9,2,15,1,1,10,22,14,10,8,1,0,0,1,0,1,22,1,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduate,0,0.07341840844928221,0.8531631831014356
1,1,1,14,1,1,1,10,10,6,8,1,0,0,1,0,0,18,0,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,Enrolled,0,0.033756124460503543,0.932487751078993
1,1,1,15,1,1,1,1,28,10,10,0,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,Graduate,0,0.013918661880229825,0.9721626762395403
1,1,3,12,1,1,1,1,14,17,40,1,0,0,1,0,0,19,0,0,7,12,4,13.375,0,0,7,8,6,12.116666666666667,0,12.4,0.5,1.79,Enrolled,0,0.23511097494679384,0.5297780501064123
1,1,1,16,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,0,0.016377529602414242,0.9672449407951715
1,12,1,12,1,1,1,13,1,2,12,1,0,1,0,0,0,31,0,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Dropout,1,0.9824013076062967,0.9648026152125935
1,8,5,12,1,1,1,1,1,5,4,1,0,0,1,0,0,18,0,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate,0,0.08485736020721862,0.8302852795855628
1,1,1,10,1,1,1,1,14,10,10,0,0,1,1,0,1,19,0,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduate,0,0.21190666355158702,0.5761866728968259
1,1,1,2,1,1,1,3,28,3,11,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,0,0.3510799470986797,0.29784010580264064
1,8,1,10,1,1,1,22,28,10,6,0,0,0,1,0,1,19,0,0,6,11,5,11.6,0,0,6,10,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate,0,0.019645186004433025,0.9607096279911339
1,1,1,12,1,1,1,13,14,10,7,0,0,0,1,0,0,19,0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,Graduate,0,0.012394681738902276,0.9752106365221954
1,1,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled,0,0.05219803240051826,0.8956039351989635
2,4,1,3,0,3,1,22,24,1,1,0,0,0,1,0,0,30,0,8,10,11,9,12.666666666666666,0,3,7,7,7,12.428571428571429,1,7.6,2.6,0.32,Graduate,0,0.04063536979344156,0.9187292604131169
1,14,1,15,1,1,1,13,1,6,6,1,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Enrolled,1,0.9642030338734346,0.9284060677468693
1,9,6,12,1,1,1,1,1,4,7,1,0,0,1,0,0,18,0,0,8,11,7,12.771428571428572,0,0,8,11,7,12.771428571428572,0,12.7,3.7,-1.7,Graduate,0,0.05055424745152924,0.8988915050969415
1,9,5,6,1,1,1,5,3,3,4,1,0,0,1,0,0,21,0,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.9925776019790372,0.9851552039580744
1,15,1,10,1,1,1,1,28,5,10,0,0,0,1,0,1,19,0,3,6,6,6,15.5,0,2,6,7,6,13.571428571428571,0,13.9,-0.3,0.79,Graduate,0,0.0075452450268219525,0.9849095099463561
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled,0,0.0484769514078361,0.9030460971843278
1,1,5,12,1,1,1,3,14,5,9,1,0,0,1,0,0,19,0,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Enrolled,0,0.2571638214901494,0.48567235701970124
1,8,1,8,1,1,1,13,14,5,5,1,0,0,1,0,0,19,0,0,6,8,6,11.333333333333334,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Dropout,1,0.6349868881948454,0.2699737763896908
1,1,2,14,1,1,1,1,14,5,8,1,0,0,1,0,1,19,0,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate,0,0.12128150167895292,0.7574369966420942
2,12,1,17,0,1,1,22,27,10,7,0,0,0,1,0,1,39,0,0,5,13,4,12.333333333333334,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,Graduate,0,0.16869750798028327,0.6626049840394335
1,1,2,5,1,1,1,3,4,3,3,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Enrolled,0,0.07233954212375014,0.8553209157524997
1,8,1,2,1,1,1,3,1,10,10,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.7216214651256253,0.4432429302512506
1,8,5,9,1,1,1,13,28,4,11,1,0,0,1,0,0,19,0,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduate,0,0.0813555971932439,0.8372888056135122
1,8,3,9,1,1,1,1,1,5,8,1,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Enrolled,0,0.1462497507669357,0.7075004984661286
2,12,1,4,1,1,1,3,3,3,3,0,0,1,0,0,0,34,0,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,Enrolled,0,0.28414780886743485,0.4317043822651303
1,1,2,14,1,1,1,22,27,10,10,0,0,0,1,0,0,22,0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Enrolled,1,0.9459438136288236,0.8918876272576473
